userid,year_n,n_review,mean_score,mean_len,mean_score_relative,helpful,category_n,id,gender
A32IDF7JFAPXAG,10,224,3.9151785714285716,253.24107142857142,-0.3125,0.6079734219269103,12,A32IDF7JFAPXAG,male
A3Q1N069UIAFCU,4,117,4.598290598290598,41.957264957264954,0.042735042735042736,0.8709677419354839,16,A3Q1N069UIAFCU,female
A2KIJBT9HRIOM8,3,317,4.457413249211356,37.22397476340694,0.0694006309148265,0.8186528497409327,20,A2KIJBT9HRIOM8,female
AJK5WHV1GW941,8,395,3.632911392405063,275.78987341772154,-0.33164556962025316,0.7106194690265487,8,AJK5WHV1GW941,NA
A2CAWO3IRUS9C7,5,105,4.809523809523809,124.74285714285715,0.02857142857142857,0.5742574257425742,7,A2CAWO3IRUS9C7,female
A20VYIDL6RAKF6,10,130,4.2615384615384615,57.46153846153846,-0.16153846153846155,0.85,13,A20VYIDL6RAKF6,NA
AXYZO5MK2X9H0,2,137,4.211678832116788,116.61313868613139,-0.08029197080291971,0.926605504587156,15,AXYZO5MK2X9H0,NA
A3ICTUHC8KOR4B,4,109,3.8807339449541285,57.788990825688074,-0.22018348623853212,0.6989247311827957,6,A3ICTUHC8KOR4B,NA
A1D1MIFRSG50Y3,6,309,4.414239482200648,275.11650485436894,0.06796116504854369,0.8781575037147102,12,A1D1MIFRSG50Y3,male
A2ALK4QI04NT1S,3,309,4.983818770226537,36.79288025889968,0.032362459546925564,0.8881118881118881,1,A2ALK4QI04NT1S,NA
A3UOPW3W8MXK0K,3,161,4.9813664596273295,61.84472049689441,0.14285714285714285,0.783068783068783,1,A3UOPW3W8MXK0K,male
A3ATVSF0HTVSZN,7,128,4.921875,42.8359375,0.0859375,0.635,5,A3ATVSF0HTVSZN,female
A24RUK1T7FLJO2,2,114,4.026315789473684,32.166666666666664,-0.23684210526315788,0.6071428571428571,8,A24RUK1T7FLJO2,female
A3LOGP4VA9DX46,8,281,3.98220640569395,75.6797153024911,-0.1423487544483986,0.7852564102564102,18,A3LOGP4VA9DX46,NA
A2Z19MHJ2EHW1O,10,150,4.78,149.41333333333333,0.04666666666666667,0.8742690058479532,3,A2Z19MHJ2EHW1O,NA
A2HC4BSL7KQHLD,4,392,4.64030612244898,108.42602040816327,0.08673469387755102,0.684931506849315,2,A2HC4BSL7KQHLD,NA
A34AX0UOYC05EI,3,203,4.719211822660099,63.61576354679803,0.07881773399014778,0.9149560117302052,9,A34AX0UOYC05EI,male
A2FSKWRVPF80VP,2,141,4.829787234042553,102.34042553191489,0.09929078014184398,0.6216216216216216,2,A2FSKWRVPF80VP,female
A1FA334QG2HYY5,6,110,4.3,56.945454545454545,0.07272727272727272,0.8021978021978022,18,A1FA334QG2HYY5,NA
A20PRICNHQQLJD,3,152,4.756578947368421,30.99342105263158,0.09868421052631579,0.717948717948718,4,A20PRICNHQQLJD,female
A2KN1WNA76HQS6,5,258,4.352713178294573,127.10852713178295,-0.027131782945736434,0.8545918367346939,2,A2KN1WNA76HQS6,NA
AQDRA2PILMEAY,7,109,4.302752293577981,59.06422018348624,-0.03669724770642202,0.6022727272727273,3,AQDRA2PILMEAY,NA
A2PXXYVFB3HD6O,2,217,4.248847926267281,33.824884792626726,0.08294930875576037,0.7741935483870968,16,A2PXXYVFB3HD6O,female
A3QFD0J9ZWFOHX,14,207,3.9565217391304346,97.2463768115942,-0.2753623188405797,0.9152719665271967,16,A3QFD0J9ZWFOHX,male
A35HK0ZU7MWA4X,13,250,4.064,83.456,-0.128,0.7963875205254516,11,A35HK0ZU7MWA4X,male
A22LX6529JJ166,16,402,4.664179104477612,290.4004975124378,0.11940298507462686,0.7495380825292548,3,A22LX6529JJ166,NA
A10SRJNBFF2BGY,3,248,4.508064516129032,61.83870967741935,0.036290322580645164,0.7056277056277056,16,A10SRJNBFF2BGY,NA
A2AOQJN018QK42,3,160,3.90625,19.84375,-0.0125,0.33116883116883117,12,A2AOQJN018QK42,NA
A3BAPU9DX0ZJR3,1,112,4.678571428571429,75.99107142857143,0.13392857142857142,0.8313253012048193,4,A3BAPU9DX0ZJR3,NA
A47CL7G2JI34X,10,146,4.054794520547945,309.71232876712327,-0.1095890410958904,0.8775292864749734,12,A47CL7G2JI34X,male
A3AZH0OO0GUAI3,6,112,4.553571428571429,62.160714285714285,0.14285714285714285,0.8020833333333334,16,A3AZH0OO0GUAI3,NA
A2FFYXGX8MIZIX,5,133,4.18796992481203,305.4736842105263,0.05263157894736842,0.701067615658363,4,A2FFYXGX8MIZIX,male
A3IIVDTM1XT80U,4,119,3.5210084033613445,108.28571428571429,-0.6890756302521008,0.8086303939962477,4,A3IIVDTM1XT80U,male
A2J4XMWKR8PPD0,3,752,4.934840425531915,51.900265957446805,0.3976063829787234,0.6164383561643836,20,A2J4XMWKR8PPD0,NA
A1T9JICXGC3BBX,3,102,4.823529411764706,32.411764705882355,0.21568627450980393,0.6727272727272727,9,A1T9JICXGC3BBX,male
A19HT7YC1UW3D6,5,253,4.442687747035573,50.45059288537549,-0.039525691699604744,0.75,17,A19HT7YC1UW3D6,NA
A34O1BJQKETYV3,3,106,4.113207547169812,50.77358490566038,-0.02830188679245283,0.5555555555555556,1,A34O1BJQKETYV3,female
AHR485R743ADE,7,217,4.622119815668203,60.16589861751152,0.04608294930875576,0.8690476190476191,14,AHR485R743ADE,NA
A1YBKXYTNDOQ47,4,109,4.724770642201835,36.99082568807339,0.27522935779816515,0.7241379310344828,9,A1YBKXYTNDOQ47,male
AMVXR3NPL0GWX,7,166,4.337349397590361,187.81927710843374,-0.06626506024096386,0.9210526315789473,11,AMVXR3NPL0GWX,male
A1X6NTLNNGVIAF,4,451,4.842572062084257,59.84478935698448,0.04434589800443459,0.8335664335664336,8,A1X6NTLNNGVIAF,female
AOEUN9718KVRD,7,682,4.0146627565982405,91.67595307917888,-0.1466275659824047,0.8905145086564252,19,AOEUN9718KVRD,female
A2NEA0VTIR81DC,13,122,4.368852459016393,60.295081967213115,-0.05737704918032787,0.6698564593301436,15,A2NEA0VTIR81DC,NA
A556L66JGOVPK,2,128,4.7421875,38.3984375,0.046875,0.7777777777777778,2,A556L66JGOVPK,NA
A1MYUO5OIDMNMM,8,156,3.717948717948718,142.64102564102564,-0.28846153846153844,0.9037800687285223,9,A1MYUO5OIDMNMM,NA
A3GJQWWZGXD0LH,4,131,4.175572519083969,48.282442748091604,0.03816793893129771,0.691358024691358,5,A3GJQWWZGXD0LH,NA
A33ODUX6596NW3,7,118,3.7711864406779663,142.5084745762712,-0.3050847457627119,0.8,15,A33ODUX6596NW3,NA
A2BS90J8VELL7D,7,239,3.920502092050209,137.65690376569037,-0.15481171548117154,0.7716763005780347,1,A2BS90J8VELL7D,female
A1SNSPHCEXV5RL,8,384,4.4375,40.203125,-0.07552083333333333,0.4829821717990275,3,A1SNSPHCEXV5RL,male
A3B4G8FF8VC1V3,10,155,4.7290322580645165,237.03870967741935,0.21935483870967742,0.9853862212943633,18,A3B4G8FF8VC1V3,NA
A342EHO42V2G38,12,135,3.0074074074074075,215.71851851851852,-0.5555555555555556,0.6936056838365897,9,A342EHO42V2G38,male
A1RJ4BW5Z1BNUL,7,159,3.4654088050314464,115.95597484276729,-0.4968553459119497,0.8537117903930131,14,A1RJ4BW5Z1BNUL,NA
A3D3EFG4XMO1XG,3,183,4.584699453551913,31.42622950819672,0.17486338797814208,0.7647058823529411,20,A3D3EFG4XMO1XG,male
A1FGPYJJV9THGG,13,105,2.5047619047619047,68.5904761904762,-1.0380952380952382,0.6172607879924953,14,A1FGPYJJV9THGG,NA
A1GYU1H22N277X,12,136,4.610294117647059,109.74264705882354,0.09558823529411764,0.8142857142857143,7,A1GYU1H22N277X,male
A3E6DQHSW5OH5X,3,134,4.253731343283582,27.186567164179106,0.04477611940298507,0.5,13,A3E6DQHSW5OH5X,NA
A1NQ8UOWRUQFZZ,15,127,4.125984251968504,67.95275590551181,-0.14173228346456693,0.47048458149779737,7,A1NQ8UOWRUQFZZ,male
A32Q726D4KHNHH,5,160,4.625,57.16875,0.05625,0.8322147651006712,19,A32Q726D4KHNHH,NA
A3AGWRMHKLFLWR,11,321,3.7663551401869158,205.21495327102804,-0.14018691588785046,0.9057824504650223,21,A3AGWRMHKLFLWR,NA
A3I0OTHCHCXEMM,4,219,4.132420091324201,77.62557077625571,-0.0776255707762557,0.8400984009840098,7,A3I0OTHCHCXEMM,NA
A1MQQEM7W77L62,16,325,4.547692307692308,87.95384615384616,0.07076923076923076,0.6504785537043601,19,A1MQQEM7W77L62,male
A4E4TT3XJLV4N,2,217,4.861751152073733,41.576036866359445,0.02304147465437788,0.9469026548672567,1,A4E4TT3XJLV4N,female
A1TJT6GXDGNN8Q,10,177,3.378531073446328,266.864406779661,-0.632768361581921,0.8862778010910617,15,A1TJT6GXDGNN8Q,NA
A1UQEOKS2MQOAS,7,115,4.8,24.37391304347826,0.14782608695652175,0.7619047619047619,17,A1UQEOKS2MQOAS,female
A3MRMA15B8K7YD,3,101,3.871287128712871,50.97029702970297,-0.13861386138613863,0.6060606060606061,14,A3MRMA15B8K7YD,male
A2YHLBUF1OTDNN,8,281,4.644128113879003,56.84697508896797,-0.1103202846975089,0.7115384615384616,19,A2YHLBUF1OTDNN,NA
A260XUSXP59RDU,3,160,4.83125,82.34375,0.175,0.890652557319224,3,A260XUSXP59RDU,female
A1LTW1Y592F8I8,4,103,4.495145631067961,22.019417475728154,0.14563106796116504,0.71875,14,A1LTW1Y592F8I8,male
A2K22IGDSNM0WY,6,124,4.387096774193548,92.48387096774194,0.10483870967741936,0.7370242214532872,19,A2K22IGDSNM0WY,NA
A23KEN4HK5CBN3,6,111,4.5225225225225225,74.94594594594595,-0.04504504504504504,0.8959810874704491,16,A23KEN4HK5CBN3,NA
A1BHGYQRM8J7YQ,6,134,4.440298507462686,84.71641791044776,0.05970149253731343,0.7413793103448276,12,A1BHGYQRM8J7YQ,NA
A30CJA09ZUUBJ4,9,131,3.7404580152671754,102.87022900763358,-0.07633587786259542,0.6950819672131148,12,A30CJA09ZUUBJ4,male
APKJBP29G0YEQ,2,213,3.347417840375587,52.12676056338028,-0.6291079812206573,0.6421800947867299,1,APKJBP29G0YEQ,NA
ATUQ652LN6PER,5,166,4.5120481927710845,24.69277108433735,0.0783132530120482,0.7283950617283951,19,ATUQ652LN6PER,NA
A2S5YDXHN6CNRL,3,278,4.841726618705036,37.23381294964029,0.06115107913669065,0.88,3,A2S5YDXHN6CNRL,female
A1B1B68XXFLUGC,3,152,4.2105263157894735,21.967105263157894,0.10526315789473684,0.823076923076923,8,A1B1B68XXFLUGC,NA
A1XWVF4LDJ5C2P,9,118,4.559322033898305,36.440677966101696,0.01694915254237288,0.6262135922330098,17,A1XWVF4LDJ5C2P,male
A175TPTHMNS7S4,8,469,3.49680170575693,254.98294243070362,-0.26865671641791045,0.7866861030126336,14,A175TPTHMNS7S4,NA
A1060TU3IGU2UJ,5,102,4.598039215686274,74.12745098039215,0.0784313725490196,0.9004524886877828,19,A1060TU3IGU2UJ,female
A6UW2KEO5UOSA,8,223,4.2242152466367715,298.1659192825112,-0.008968609865470852,0.7543035993740219,10,A6UW2KEO5UOSA,male
AER3NZ1H79LGZ,3,284,4.834507042253521,99.91549295774648,0.035211267605633804,0.9137168141592921,4,AER3NZ1H79LGZ,female
A2BERMRXE7Y293,6,123,4.284552845528455,49.51219512195122,0.07317073170731707,0.6293103448275862,15,A2BERMRXE7Y293,NA
A1L9O8FL2REQTE,6,280,4.107142857142857,151.29749103942652,-0.12903225806451613,0.8745704467353952,12,A1L9O8FL2REQTE,male
A1143YEAZYMYHJ,14,480,4.266666666666667,113.075,0.04375,0.8386463952918097,23,A1143YEAZYMYHJ,female
A3I8OURC83NM6V,9,343,4.658892128279883,81.95918367346938,0.09620991253644315,0.8104631217838765,17,A3I8OURC83NM6V,male
A24CVTS4QZM2EL,5,173,4.780346820809249,88.38150289017341,0.09826589595375723,0.7904761904761904,20,A24CVTS4QZM2EL,male
A2WQNM3SUHEUV2,3,113,4.3628318584070795,58.11504424778761,-0.18584070796460178,0.7703703703703704,9,A2WQNM3SUHEUV2,NA
A2QAQCD3BFG2JN,1,154,4.512987012987013,51.675324675324674,0.05194805194805195,0.8085106382978723,2,A2QAQCD3BFG2JN,male
A32CQ23727FKOI,4,153,4.862745098039215,29.673202614379086,0.4117647058823529,0.6404494382022472,15,A32CQ23727FKOI,NA
A1TGKBDS5AATJF,4,112,3.625,53.526785714285715,-0.45535714285714285,0.8173913043478261,14,A1TGKBDS5AATJF,NA
A1EU66488BUQC2,4,106,3.2264150943396226,30.5188679245283,-0.6792452830188679,0.30864197530864196,9,A1EU66488BUQC2,NA
A3SDEQCEKNED4O,12,104,4.144230769230769,83.48076923076923,0.019230769230769232,0.6828571428571428,9,A3SDEQCEKNED4O,NA
A1R8TL0ECQA6VL,3,103,4.174757281553398,53.57281553398058,-0.0970873786407767,0.6298701298701299,17,A1R8TL0ECQA6VL,NA
A3AYY72G4RUS8W,2,214,4.009345794392523,216.89252336448598,-0.2102803738317757,0.7610619469026548,2,A3AYY72G4RUS8W,female
A2AJBFHXHO01R,6,103,4.067961165048544,57.883495145631066,-0.1262135922330097,0.7533333333333333,15,A2AJBFHXHO01R,male
A1DTSET17K9R0Z,8,200,3.285,237.125,-0.52,0.7782312925170068,5,A1DTSET17K9R0Z,NA
AMNBQZ975X2D6,4,101,3.8514851485148514,21.861386138613863,-0.2079207920792079,0.8064516129032258,14,AMNBQZ975X2D6,female
A1NGD90IHQGOOQ,9,128,4.6015625,71.6875,0.0234375,0.8902195608782435,14,A1NGD90IHQGOOQ,NA
A12WWQDL323Q0M,15,109,4.330275229357798,154.28440366972478,-0.14678899082568808,0.6102661596958175,7,A12WWQDL323Q0M,NA
ANNJ8FZ6KRUTO,3,156,4.089743589743589,49.10897435897436,0.019230769230769232,0.39436619718309857,3,ANNJ8FZ6KRUTO,male
A1XCWGU6FUK5QK,6,137,3.8905109489051095,80.45255474452554,-0.19708029197080293,0.7918918918918919,18,A1XCWGU6FUK5QK,NA
A1VQJHGHXT3UES,5,157,4.082802547770701,33.56687898089172,-0.28662420382165604,0.5029940119760479,18,A1VQJHGHXT3UES,NA
A32PBNS7SGYRWE,15,244,3.807377049180328,112.27868852459017,-0.20081967213114754,0.673733804475854,11,A32PBNS7SGYRWE,NA
A3PO5S4V6XU66X,7,101,3.8316831683168315,57.67326732673267,-0.46534653465346537,0.5495495495495496,14,A3PO5S4V6XU66X,male
ATJV9TWMRNF8K,13,561,4.065953654188949,109.83778966131908,-0.1319073083778966,0.8358613217768147,15,ATJV9TWMRNF8K,female
A2YEGUTYW99SB5,7,104,4.259615384615385,392.6826923076923,0.019230769230769232,0.8734939759036144,4,A2YEGUTYW99SB5,NA
A1G3ZHC1SU2U82,5,310,4.509677419354839,54.590322580645164,-0.05806451612903226,0.7780373831775701,19,A1G3ZHC1SU2U82,NA
AVAMHXJTJ6BC0,2,114,4.7368421052631575,44.973684210526315,0.03508771929824561,0.7340425531914894,1,AVAMHXJTJ6BC0,female
A23RIQG5KB14YB,6,108,4.675925925925926,117.04629629629629,0.07407407407407407,0.9,12,A23RIQG5KB14YB,NA
A3EIY8WL9453Y7,6,104,3.875,41.34615384615385,-0.0673076923076923,0.72,14,A3EIY8WL9453Y7,NA
AEHIXPYMP6TXX,2,115,5.0,24.982608695652175,0.1391304347826087,0.7627118644067796,11,AEHIXPYMP6TXX,female
A3VNV65XYKKY6A,10,184,4.836956521739131,322.20108695652175,0.09239130434782608,0.49320388349514566,6,A3VNV65XYKKY6A,NA
A6VSWJVTWEOII,9,496,3.782258064516129,107.2399193548387,-0.31451612903225806,0.7578489275722723,18,A6VSWJVTWEOII,female
A3DI391K4GAI7Q,14,246,4.154471544715447,111.42682926829268,-0.08130081300813008,0.8882733148661126,19,A3DI391K4GAI7Q,NA
A19O53R0L0W4O7,8,463,3.736501079913607,196.11663066954642,-0.1490280777537797,0.6642913697545526,13,A19O53R0L0W4O7,male
A28WJWCDYZE9RD,9,179,3.653631284916201,67.51396648044692,-0.35195530726256985,0.7206703910614525,17,A28WJWCDYZE9RD,NA
AR9RKLQQC2L6K,4,1645,4.347112462006079,173.8340425531915,-0.01702127659574468,0.8253012048192772,8,AR9RKLQQC2L6K,NA
A1Q6V9W05B610O,4,132,4.340909090909091,51.40909090909091,0.06060606060606061,0.8904109589041096,3,A1Q6V9W05B610O,female
A2T4RPHVVIO0BV,3,106,4.811320754716981,36.113207547169814,0.08490566037735849,0.8607594936708861,17,A2T4RPHVVIO0BV,NA
A3AJ3BBZBS90JO,5,148,4.581081081081081,78.52027027027027,-0.060810810810810814,0.8037383177570093,1,A3AJ3BBZBS90JO,NA
A77RRHE6R55DT,3,108,4.953703703703703,56.26851851851852,0.12962962962962962,0.6428571428571429,5,A77RRHE6R55DT,NA
A2II1BPD2ZH9MN,1,154,5.0,60.383116883116884,0.17532467532467533,0.7881040892193308,1,A2II1BPD2ZH9MN,NA
A3N6PCOSINNGFF,12,228,4.293859649122807,341.219298245614,-0.0043859649122807015,0.9100395825836632,9,A3N6PCOSINNGFF,male
A275EOYAIDKYAU,11,106,3.9339622641509435,124.4245283018868,-0.3113207547169811,0.84967919340055,18,A275EOYAIDKYAU,NA
A31ICLWQ9CSHRS,11,286,4.090909090909091,111.15734265734265,-0.13286713286713286,0.759656652360515,17,A31ICLWQ9CSHRS,male
A2IAHIO9LCK1VO,7,255,4.019607843137255,149.6627450980392,-0.19607843137254902,0.8951271186440678,19,A2IAHIO9LCK1VO,female
A2ZJSMK2E85KR9,3,119,4.764705882352941,82.25210084033614,0.03361344537815126,0.910828025477707,4,A2ZJSMK2E85KR9,male
A31T9SWJSVJMK4,3,128,4.7578125,19.3203125,0.078125,0.7571428571428571,13,A31T9SWJSVJMK4,female
A32O98PFC3OP7K,12,344,4.313953488372093,159.51453488372093,0.02616279069767442,0.8154463390170511,22,A32O98PFC3OP7K,NA
AJJ2UM58CSGUB,6,187,3.9679144385026737,66.16577540106952,-0.17647058823529413,0.6203319502074689,17,AJJ2UM58CSGUB,NA
A37PPR6NWBZQ3T,5,186,5.0,47.88709677419355,0.021505376344086023,0.9212598425196851,1,A37PPR6NWBZQ3T,NA
A1XJOJF2UGIZMG,4,102,4.421568627450981,44.76470588235294,0.13725490196078433,0.7157894736842105,14,A1XJOJF2UGIZMG,female
A3Q1EDCBV2KU8D,9,247,3.979757085020243,72.07287449392713,-0.0728744939271255,0.7214285714285714,14,A3Q1EDCBV2KU8D,male
A31WDOV3Q22ANV,11,102,4.166666666666667,66.96078431372548,-0.24509803921568626,0.7320410490307868,11,A31WDOV3Q22ANV,NA
A3F1G6UH4Y39X2,10,292,5.0,637.4349315068494,0.3047945205479452,0.6787508973438622,8,A3F1G6UH4Y39X2,female
A3AXC959W4KJ6W,10,135,4.42962962962963,242.0,0.007407407407407408,0.9324104234527687,7,A3AXC959W4KJ6W,NA
A2CQ99W0NFVGEE,4,315,4.980952380952381,30.901587301587302,0.3142857142857143,0.375,12,A2CQ99W0NFVGEE,male
ADZJ7LEKKKO0A,2,109,4.339449541284404,39.43119266055046,-0.10091743119266056,0.6041666666666666,1,ADZJ7LEKKKO0A,NA
A2AYJSMMTWMVL0,3,105,4.628571428571429,62.59047619047619,0.1523809523809524,0.8596491228070176,18,A2AYJSMMTWMVL0,male
A3O4EYYRGC9PC0,2,292,4.88013698630137,27.482876712328768,0.08904109589041095,0.9210526315789473,5,A3O4EYYRGC9PC0,female
ABB4W7IN43YO9,12,193,4.243523316062176,119.43523316062176,0.025906735751295335,0.8384879725085911,9,ABB4W7IN43YO9,NA
A2LFLKFE3B0PSA,3,131,4.6183206106870225,51.49618320610687,0.06870229007633588,0.6319702602230484,1,A2LFLKFE3B0PSA,NA
A3CO0ZCKSZVLH5,1,182,4.675824175824176,26.653846153846153,0.19230769230769232,0.6666666666666666,20,A3CO0ZCKSZVLH5,male
A1GCZKV4W13QBD,3,146,4.97945205479452,56.8013698630137,0.13013698630136986,0.6463414634146342,6,A1GCZKV4W13QBD,female
A45LRAHCJQR1P,2,112,4.964285714285714,12.598214285714286,0.4732142857142857,0.6,16,A45LRAHCJQR1P,female
A2XHD8VFGA5LRD,1,103,4.106796116504855,107.85436893203884,-0.1262135922330097,0.9433962264150944,1,A2XHD8VFGA5LRD,female
A1P948ODV3DZGT,7,109,3.9541284403669725,49.95412844036697,-0.24770642201834864,0.6016260162601627,17,A1P948ODV3DZGT,NA
A8YXCAV8NQ5PP,3,434,4.221198156682028,194.073732718894,-0.07142857142857142,0.828393135725429,6,A8YXCAV8NQ5PP,female
A4R7XITR0QK4H,4,107,4.953271028037383,67.90654205607477,0.06542056074766354,0.7806451612903226,2,A4R7XITR0QK4H,NA
A2C0FJVUA7CAET,5,101,4.643564356435643,41.15841584158416,0.0891089108910891,0.75,13,A2C0FJVUA7CAET,female
A1QMOEZ3H3MMC7,5,139,4.057553956834532,127.37410071942446,-0.302158273381295,0.9196988707653702,9,A1QMOEZ3H3MMC7,female
AODPO8GRH74JJ,5,103,4.203883495145631,111.11650485436893,-0.05825242718446602,0.8615384615384616,1,AODPO8GRH74JJ,female
A3ONTLXQ85EE4G,9,566,4.189045936395759,423.5742049469965,0.08303886925795052,0.9171506000774293,4,A3ONTLXQ85EE4G,male
A3HDW3UMR7J9MX,8,114,3.8157894736842106,73.2719298245614,-0.21929824561403508,0.704,4,A3HDW3UMR7J9MX,NA
A1TU1FRPVRWXFE,3,470,3.8404255319148937,157.86808510638298,-0.2170212765957447,0.8536585365853658,2,A1TU1FRPVRWXFE,female
A3112D9P7HXV0E,3,258,4.375968992248062,46.463035019455255,-0.08949416342412451,0.7603686635944701,18,A3112D9P7HXV0E,male
A2YWEG35UMPBJ3,15,147,3.795918367346939,215.75510204081633,-0.48299319727891155,0.7362418021100656,17,A2YWEG35UMPBJ3,NA
AG35JCCQWDRCS,9,270,4.648148148148148,50.611111111111114,-0.003703703703703704,0.8189655172413793,19,AG35JCCQWDRCS,NA
A1MOQWCGVZ6YA2,9,192,3.8489583333333335,133.33854166666666,-0.234375,0.7408585055643879,15,A1MOQWCGVZ6YA2,NA
A3LV8JJF1KK7O8,14,109,4.293577981651376,122.57798165137615,-0.06422018348623854,0.9001996007984032,13,A3LV8JJF1KK7O8,male
A1NFG6LDD8B7G6,3,107,3.9813084112149535,170.48598130841123,0.028037383177570093,0.845360824742268,3,A1NFG6LDD8B7G6,NA
A2VEN8YP5JGGGQ,8,125,4.376,49.008,-0.024,0.5284738041002278,17,A2VEN8YP5JGGGQ,male
A2VHGFUCYDJ09G,3,109,3.871559633027523,28.59633027522936,-0.2018348623853211,0.4074074074074074,5,A2VHGFUCYDJ09G,male
A22K36X80X815R,11,251,4.051792828685259,89.78884462151395,-0.21115537848605578,0.8639405204460967,16,A22K36X80X815R,male
A19UAQLQX8RWW8,2,106,5.0,69.80188679245283,0.05660377358490566,0.9649122807017544,1,A19UAQLQX8RWW8,female
A14MJWI09JEK1A,3,101,4.267326732673268,29.237623762376238,-0.04950495049504951,0.7183098591549296,12,A14MJWI09JEK1A,NA
A30YM91ARQDGN7,14,218,3.3256880733944953,143.22477064220183,-0.7155963302752294,0.46904671477402204,7,A30YM91ARQDGN7,male
A3UYBRB74RJFXB,12,273,3.827838827838828,83.5018315018315,-0.2857142857142857,0.7922201138519924,19,A3UYBRB74RJFXB,NA
A1NPFGJBVLC2JM,10,146,4.102739726027397,150.05479452054794,-0.0821917808219178,0.8716323296354992,14,A1NPFGJBVLC2JM,NA
A2IJVK4XWWSJV3,5,113,4.752212389380531,53.517857142857146,0.26785714285714285,0.7373737373737373,1,A2IJVK4XWWSJV3,NA
A1N8K1X0OLLADY,13,191,2.9476439790575917,75.95287958115183,-0.7015706806282722,0.3062869425040301,6,A1N8K1X0OLLADY,male
A3CMYOIIP0OCRI,1,113,4.876106194690266,39.76106194690266,0.10619469026548672,0.8153846153846154,2,A3CMYOIIP0OCRI,NA
A1NKDHSM1D0O00,4,171,4.4035087719298245,31.239766081871345,0.05263157894736842,0.6904761904761905,11,A1NKDHSM1D0O00,NA
AFBW1UK2N5O2A,3,228,3.93859649122807,84.73245614035088,-0.19298245614035087,0.8555555555555555,5,AFBW1UK2N5O2A,female
A9J4UURM4OSDW,16,159,4.566037735849057,219.93710691823898,0.10062893081761007,0.9631901840490797,11,A9J4UURM4OSDW,male
A2JLSUIAA6SJQT,6,113,4.584070796460177,37.150442477876105,0.17699115044247787,0.6108597285067874,11,A2JLSUIAA6SJQT,female
A1AMO4JQGV18VI,4,182,4.06043956043956,114.64285714285714,-0.1813186813186813,0.9299363057324841,6,A1AMO4JQGV18VI,NA
A1ORKMLMHIEQHS,8,112,4.544642857142857,129.875,0.08928571428571429,0.762402088772846,6,A1ORKMLMHIEQHS,female
A29XI8QYHVHM7B,6,101,4.306930693069307,65.81188118811882,-0.009900990099009901,0.7740863787375415,9,A29XI8QYHVHM7B,male
A3GGH1ZRO1X6AN,13,117,4.3076923076923075,142.82905982905982,-0.042735042735042736,0.9376947040498442,12,A3GGH1ZRO1X6AN,NA
A10CGGF8HTVNL9,5,122,4.139344262295082,49.795081967213115,-0.08196721311475409,0.775,14,A10CGGF8HTVNL9,male
A1KGWUYXUBEMB2,15,608,4.184210526315789,229.14144736842104,-0.08552631578947369,0.7547379427525813,17,A1KGWUYXUBEMB2,NA
AB7O448BB53QD,8,102,4.215686274509804,74.30392156862744,-0.08823529411764706,0.8698224852071006,13,AB7O448BB53QD,NA
A2N1EQWZ1Z4IMM,7,116,4.318965517241379,164.87826086956522,-0.017391304347826087,0.8306709265175719,12,A2N1EQWZ1Z4IMM,NA
A2J6O5V0KEV7BR,10,442,4.866515837104072,131.36425339366517,0.06561085972850679,0.8823863636363637,1,A2J6O5V0KEV7BR,female
A3UCF82XIPJME2,12,144,3.9583333333333335,112.14583333333333,-0.1875,0.827708703374778,16,A3UCF82XIPJME2,male
AK0NFQ39AFVZ3,4,251,4.589641434262949,45.81673306772908,0.12350597609561753,0.8192771084337349,6,AK0NFQ39AFVZ3,NA
A1H3D8N4ELKTE2,4,111,4.7207207207207205,28.234234234234233,0.10810810810810811,0.8421052631578947,19,A1H3D8N4ELKTE2,female
A1GR7YQLBT8N83,3,138,4.963768115942029,20.60144927536232,0.2028985507246377,0.38,13,A1GR7YQLBT8N83,female
A3HNBLO0KIJVTS,8,145,4.358620689655172,246.17241379310346,0.14482758620689656,0.7998056365403304,16,A3HNBLO0KIJVTS,NA
A16J5PN97HUPPP,6,110,3.8727272727272726,101.96363636363637,-0.19090909090909092,0.7441860465116279,10,A16J5PN97HUPPP,male
AMU0GT3TJ2K78,5,146,4.267123287671233,58.602739726027394,-0.13013698630136986,0.7142857142857143,5,AMU0GT3TJ2K78,NA
AQMUXDDCLJSSV,12,179,4.055865921787709,238.35754189944134,-0.1005586592178771,0.9009642950221527,19,AQMUXDDCLJSSV,NA
ATRVL71MT2YOJ,4,144,4.222222222222222,54.111111111111114,-0.125,0.5067385444743935,2,ATRVL71MT2YOJ,NA
A3OMW8KPULZXP1,12,117,3.9572649572649574,250.11111111111111,-0.18803418803418803,0.5415929203539823,2,A3OMW8KPULZXP1,male
ATY49MX663CR3,3,159,4.559748427672956,67.78616352201257,0.05660377358490566,0.9123505976095617,4,ATY49MX663CR3,male
A36AAHFYQONP2Q,4,114,2.780701754385965,101.58771929824562,-0.9035087719298246,0.7559055118110236,1,A36AAHFYQONP2Q,NA
A2Y9QSBA2DODP2,10,121,4.099173553719008,160.4214876033058,0.01652892561983471,0.8611632270168855,11,A2Y9QSBA2DODP2,male
AX7ZRV05WPVK2,2,502,3.8207171314741037,41.2410358565737,-0.04183266932270916,0.7970149253731343,1,AX7ZRV05WPVK2,female
